Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Trattinnickia lancifolia		1	1554							Trattinnickia lancifolia								
Trattinnickia glaziovii		1	1554							Trattinnickia glaziovii								
Poncirus trifoliata		1	1554							Poncirus trifoliata								
Trichilia elegans		1	1554							Trichilia elegans								
Allospondias lakonensis		1	1554							Allospondias lakonensis								
Pegia nitida		1	1554							Pegia nitida								
Pegia sarmentosa		1	1554							Pegia sarmentosa								
Pseudospondias microcarpa		1	1554							Pseudospondias microcarpa								
Spondias tuberosa		1	1554							Spondias tuberosa								
Spondias malayana		1	1554							Spondias malayana								
Spondias pinnata		1	1554							Spondias pinnata								
Dracontomelon dao		1	1554							Dracontomelon dao								
Dracontomelon vitiense		1	1554							Dracontomelon vitiense								
Dracontomelon duperreanum		1	1554							Dracontomelon duperreanum								
Antrocaryon amazonicum		1	1554							Antrocaryon amazonicum								
Poupartiopsis spondiocarpus		1	1554							Poupartiopsis spondiocarpus								
Choerospondias axillaris		1	1554							Choerospondias axillaris								
Tapirira bethaniana		1	1554							Tapirira bethaniana								
Tapirira guianensis		1	1554							Tapirira guianensis								
Tapirira obtusa		1	1554							Tapirira obtusa								
Tapirira guianensis 2		1	1554							Tapirira guianensis 2								
Pleiogynium hapalum		1	1554							Pleiogynium hapalum								
Pleiogynium timoriense		1	1554							Pleiogynium timoriense								
Cyrtocarpa edulis		1	1554							Cyrtocarpa edulis								
Cyrtocarpa procera		1	1554							Cyrtocarpa procera								
Harpephyllum caffrum		1	1554							Harpephyllum caffrum								
Operculicarya decaryi		1	1554							Operculicarya decaryi								
Poupartia minor		1	1554							Poupartia minor								
Operculicarya pachypus		1	1554							Operculicarya pachypus								
Sclerocarya birrea		1	1554							Sclerocarya birrea								
Lannea coromandelica		1	1554							Lannea coromandelica								
Lannea rivae		1	1554							Lannea rivae								
Lannea schweinfurthii		1	1554							Lannea schweinfurthii								
Lannea welwitschii		1	1554							Lannea welwitschii								
Amphipterygium adstringens		1	1554							Amphipterygium adstringens								
Orthopterygium huaucui		1	1554							Orthopterygium huaucui								
Astronium fraxinifolium		1	1554							Astronium fraxinifolium								
Astronium lecointei		1	1554							Astronium lecointei								
Myracrodruon balansae		1	1554							Myracrodruon balansae								
Myracrodruon urundeuva		1	1554							Myracrodruon urundeuva								
Schinopsis brasiliensis		1	1554							Schinopsis brasiliensis								
Schinopsis marginata		1	1554							Schinopsis marginata								
Bonetiella anomala		1	1554							Bonetiella anomala								
Rhus chinensis		1	1554							Rhus chinensis								
Rhus chinensis 2		1	1554							Rhus chinensis 2								
Rhus sandwicensis		1	1554							Rhus sandwicensis								
Rhus ciliolata		1	1554							Rhus ciliolata								
Rhus virens		1	1554							Rhus virens								
Rhus ovata		1	1554							Rhus ovata								
Rhus coriaria		1	1554							Rhus coriaria								
Rhus glabra		1	1554							Rhus glabra								
Rhus michauxii		1	1554							Rhus michauxii								
Rhus typhina		1	1554							Rhus typhina								
Rhus lanceolata		1	1554							Rhus lanceolata								
Rhus copallina		1	1554							Rhus copallina								
Rhus aromatica		1	1554							Rhus aromatica								
Pseudosmodingium andrieuxii		1	1554							Pseudosmodingium andrieuxii								
Pseudosmodingium multifolium		1	1554							Pseudosmodingium multifolium								
Toxicodendron borneense		1	1554							Toxicodendron borneense								
Toxicodendron griffithii		1	1554							Toxicodendron griffithii								
Toxicodendron vernicifluum		1	1554							Toxicodendron vernicifluum								
Toxicodendron vernix		1	1554							Toxicodendron vernix								
Toxicodendron rhetsoides		1	1554							Toxicodendron rhetsoides								
Toxicodendron succedaneum		1	1554							Toxicodendron succedaneum								
Toxicodendron pubescens		1	1554							Toxicodendron pubescens								
Toxicodendron radicans		1	1554							Toxicodendron radicans								
Cotinus coggygria		1	1554							Cotinus coggygria								
Cotinus obovatus		1	1554							Cotinus obovatus								
Haplorhus peruviana		1	1554							Haplorhus peruviana								
Pistacia weinmannifolia		1	1554							Pistacia weinmannifolia								
Pistacia atlantica		1	1554							Pistacia atlantica								
Pistacia vera		1	1554							Pistacia vera								
Pistacia chinensis		1	1554							Pistacia chinensis								
Pistacia mexicana		1	1554							Pistacia mexicana								
Searsia erosa		1	1554							Searsia erosa								
Searsia pendulina		1	1554							Searsia pendulina								
Searsia undulata		1	1554							Searsia undulata								
Searsia lucida		1	1554							Searsia lucida								
Searsia lancea		1	1554							Searsia lancea								
Searsia longipes		1	1554							Searsia longipes								
Laurophyllus capensis		1	1554							Laurophyllus capensis								
Euroschinus falcata		1	1554							Euroschinus falcata								
 Euroschinus papuanus		1	1554							 Euroschinus papuanus								
Heeria argentea		1	1554							Heeria argentea								
Rhus taratana		1	1554							Rhus taratana								
Protorhus sericea		1	1554							Protorhus sericea								
Protorhus littoralis		1	1554							Protorhus littoralis								
Protorhus grandidieri		1	1554							Protorhus grandidieri								
Protorhus viguieri		1	1554							Protorhus viguieri								
Micronychia bemangidiensis		1	1554							Micronychia bemangidiensis								
Micronychia macrophylla		1	1554							Micronychia macrophylla								
Ozoroa dispar		1	1554							Ozoroa dispar								
Ozoroa mucronata		1	1554							Ozoroa mucronata								
Ozoroa obovata		1	1554							Ozoroa obovata								
Ozoroa pulcherrima		1	1554							Ozoroa pulcherrima								
Protorhus longifolia		1	1554							Protorhus longifolia								
Ozoroa insignis		1	1554							Ozoroa insignis								
Rhus thouarsii		1	1554							Rhus thouarsii								
Mauria heterophylla		1	1554							Mauria heterophylla								
Mauria simplicifolia		1	1554							Mauria simplicifolia								
Mauria thaumatophylla		1	1554							Mauria thaumatophylla								
Blepharocarya depauperata		1	1554							Blepharocarya depauperata								
Blepharocarya involucrigera		1	1554							Blepharocarya involucrigera								
Euroschinus aoupiniensis		1	1554							Euroschinus aoupiniensis								
Euroschinus elegans		1	1554							Euroschinus elegans								
Euroschinus verrucosus		1	1554							Euroschinus verrucosus								
Euroschinus glabra		1	1554							Euroschinus glabra								
Euroschinus jaffrei		1	1554							Euroschinus jaffrei								
Smodingium argutum		1	1554							Smodingium argutum								
Sorindeia juglandifolia		1	1554							Sorindeia juglandifolia								
Schinus areira		1	1554							Schinus areira								
Schinus fasciculatus		1	1554							Schinus fasciculatus								
 Schinus gracilipes		1	1554							 Schinus gracilipes								
Schinus myrifolia		1	1554							Schinus myrifolia								
Schinus terebinthifolia		1	1554							Schinus terebinthifolia								
Loxostylis alata		1	1554							Loxostylis alata								
Comocladia dodonaea		1	1554							Comocladia dodonaea								
Comocladia engleriana		1	1554							Comocladia engleriana								
Comocladia mollissima		1	1554							Comocladia mollissima								
Comocladia mayana		1	1554							Comocladia mayana								
Metopium sp		1	1554							Metopium sp								
Metopium brownei		1	1554							Metopium brownei								
Lithrea molleoides		1	1554							Lithrea molleoides								
Campylopetalum siamense		1	1554							Campylopetalum siamense								
Ochoterenaea colombiana		1	1554							Ochoterenaea colombiana								
Loxopterygium sagotii		1	1554							Loxopterygium sagotii								
Faguetia falcata		1	1554							Faguetia falcata								
Bouea macrophylla		1	1554							Bouea macrophylla								
Bouea oppositifolia		1	1554							Bouea oppositifolia								
Mangifera foetida		1	1554							Mangifera foetida								
 Mangifera minor		1	1554							 Mangifera minor								
Swintonia schwenckii		1	1554							Swintonia schwenckii								
Cardenasiodendron brachypterum		1	1554							Cardenasiodendron brachypterum								
Apterokarpus gardneri		1	1554							Apterokarpus gardneri								
Rhus perrieri		1	1554							Rhus perrieri								
Drimycarpus sp		1	1554							Drimycarpus sp								
Drimycarpus racemosus		1	1554							Drimycarpus racemosus								
Melanochyla augustifolia		1	1554							Melanochyla augustifolia								
Melanochyla bracteata		1	1554							Melanochyla bracteata								
 Melanochyla castaneifolia		1	1554							 Melanochyla castaneifolia								
Semecarpus forstenii		1	1554							Semecarpus forstenii								
Semecarpus schlechteri		1	1554							Semecarpus schlechteri								
Semecarpus tonkinensis		1	1554							Semecarpus tonkinensis								
Semecarpus reticulata		1	1554							Semecarpus reticulata								
Semecarpus magnificus		1	1554							Semecarpus magnificus								
Semecarpus neocaledonica		1	1554							Semecarpus neocaledonica								
Semecarpus anacardium		1	1554							Semecarpus anacardium								
Semecarpus obscura		1	1554							Semecarpus obscura								
Trichoscypha acuminata		1	1554							Trichoscypha acuminata								
Trichoscypha ulugurensis		1	1554							Trichoscypha ulugurensis								
Thyrsodium spruceanum		1	1554							Thyrsodium spruceanum								
Anacardium excelsum		1	1554							Anacardium excelsum								
Anacardium occidentale		1	1554							Anacardium occidentale								
Anacardium spruceanum		1	1554							Anacardium spruceanum								
Anacardium parvifolium		1	1554							Anacardium parvifolium								
Fegimanra africana		1	1554							Fegimanra africana								
Fegimanra afzelii		1	1554							Fegimanra afzelii								
Gluta wallichii		1	1554							Gluta wallichii								
Gluta renghas		1	1554							Gluta renghas								
Gluta tourtour		1	1554							Gluta tourtour								
Gluta tavoyana		1	1554							Gluta tavoyana								
Pentaspadon annamense		1	1554							Pentaspadon annamense								
Pentaspadon poilanei		1	1554							Pentaspadon poilanei								
Loxopterygium grisebachii		1	1554							Loxopterygium grisebachii								
Buchanania glabra		1	1554							Buchanania glabra								
Buchanania reticulata		1	1554							Buchanania reticulata								
Buchanania siamensis		1	1554							Buchanania siamensis								
Dobinea vulgaris		1	1554							Dobinea vulgaris								
Campnosperma gummifera		1	1554							Campnosperma gummifera								
Campnosperma micranthium		1	1554							Campnosperma micranthium								
Campnosperma schatzii		1	1554							Campnosperma schatzii								
Dictyoloma peruviana		1	1554							Dictyoloma peruviana								
Spathelia bahamensis		1	1554							Spathelia bahamensis								
Beiselia mexicana		1	1554							Beiselia mexicana								
Dodonaea viscosa		1	1554							Dodonaea viscosa								
Zanthoxylum sp		1	1554							Zanthoxylum sp								
Boronia denticulata		1	1554							Boronia denticulata								
Protium macgregorii		1	1554							Protium macgregorii								
Micronychia tsiramiramy		1	1554							Micronychia tsiramiramy								
Spondias mombin		1	1554							Spondias mombin								
